0.51 0.0191992 -3.88091 7.17802 0.345696
0.515 -0.000113325 -3.84366 7.72188 0.345743
0.52 -0.0192328 -3.80371 8.2543 0.345695
0.525 -0.038146 -3.76113 8.77486 0.345551
0.53 -0.0568399 -3.71598 9.28314 0.345314
0.535 -0.0753017 -3.66832 9.77877 0.344983
0.54 -0.093519 -3.61822 10.2614 0.344561
0.545 -0.11148 -3.56573 10.7306 0.344049
0.55 -0.129172 -3.51093 11.186 0.343447
0.555 -0.146585 -3.45389 11.6275 0.342757
0.56 -0.163708 -3.39468 12.0545 0.341981
0.565 -0.180529 -3.33337 12.467 0.341121
0.57 -0.197038 -3.27004 12.8645 0.340177
0.575 -0.213226 -3.20475 13.2469 0.339151
0.58 -0.229083 -3.13759 13.6139 0.338045
0.585 -0.244599 -3.06864 13.9654 0.336861
0.59 -0.259766 -2.99797 14.301 0.3356
0.595 -0.274576 -2.92566 14.6207 0.334264
0.6 -0.28902 -2.85179 14.9244 0.332854
0.605 -0.303091 -2.77644 15.2117 0.331374
0.61 -0.316782 -2.6997 15.4828 0.329824
0.615 -0.330086 -2.62164 15.7374 0.328207
0.62 -0.342996 -2.54235 15.9755 0.326524
0.625 -0.355508 -2.46191 16.197 0.324777
0.63 -0.367614 -2.38041 16.4019 0.322969
0.635 -0.37931 -2.29792 16.5901 0.321102
0.64 -0.390591 -2.21453 16.7618 0.319177
0.645 -0.401454 -2.13033 16.9168 0.317197
0.65 -0.411894 -2.04539 17.0552 0.315163
0.655 -0.421907 -1.95981 17.1772 0.313079
0.66 -0.431491 -1.87365 17.2826 0.310945
0.665 -0.440643 -1.78701 17.3717 0.308764
0.67 -0.44936 -1.69996 17.4446 0.306539
0.675 -0.457642 -1.61259 17.5013 0.304272
0.68 -0.465486 -1.52497 17.542 0.301964
0.685 -0.472891 -1.43719 17.5669 0.299617
0.69 -0.479857 -1.34933 17.5761 0.297235
0.695 -0.486384 -1.26146 17.5699 0.29482
0.7 -0.492472 -1.17366 17.5483 0.292372
0.705 -0.498121 -1.086 17.5117 0.289896
0.71 -0.503332 -0.998564 17.4603 0.287392
0.715 -0.508107 -0.911422 17.3943 0.284863
0.72 -0.512447 -0.824645 17.314 0.282311
0.725 -0.516354 -0.738305 17.2196 0.279739
0.73 -0.519831 -0.652472 17.1114 0.277149
0.735 -0.52288 -0.567214 16.9897 0.274542
0.74 -0.525504 -0.482597 16.8549 0.27192
0.745 -0.527707 -0.398687 16.7072 0.269287
0.75 -0.529493 -0.315547 16.5469 0.266644
0.755 -0.530864 -0.233238 16.3745 0.263993
0.76 -0.531826 -0.151822 16.1902 0.261336
0.765 -0.532384 -0.0713558 15.9943 0.258675
0.77 -0.532542 0.00810305 15.7874 0.256013
0.775 -0.532305 0.0865 15.5697 0.253351
0.78 -0.531678 0.163782 15.3415 0.250691
0.785 -0.530669 0.239898 15.1034 0.248035
0.79 -0.529282 0.3148 14.8556 0.245385
0.795 -0.527523 0.388439 14.5985 0.242742
0.8 -0.525399 0.46077 14.3326 0.24011
0.805 -0.522917 0.531751 14.0583 0.237489
0.81 -0.520084 0.60134 13.7759 0.234881
